Time,acc_x,acc_y,acc_x,fx,fy,fz
0.2267,-0.00427666,0.0522409,0.0117644,-0.563305,1.41435,-0.265339
0.2273,-0.00427666,0.0530055,0.0109801,-0.868449,0.498705,-0.418056
0.228,-0.00427666,0.0537701,0.010588,-0.563305,0.956686,0.19236
0.2287,-0.00387573,0.0549067,0.010588,-0.715815,0.956686,0.0396432
0.2293,-0.00387573,0.0552993,0.0102743,-0.868449,0.956686,-0.418056
0.23,-0.00427666,0.0556713,0.00988211,-0.105526,1.71947,0.0396432
0.2307,-0.00347479,0.0568285,0.00988211,-0.563305,1.10924,-0.418056
0.2313,-0.00273974,0.0572005,0.010588,-1.32623,0.651574,-1.18074
0.232,-0.00347479,0.0575931,0.010588,-0.563305,1.71947,-0.418056
0.2327,-0.00387573,0.0572005,0.0102743,-0.868449,1.41435,-0.418056
0.2333,-0.00387573,0.0568285,0.0109801,-0.868449,1.2618,-0.723039
0.234,-0.00387573,0.0556713,0.0125487,-0.105526,1.56691,-0.112623
0.2347,-0.00307385,0.0549067,0.0132546,-1.02096,0.956686,-0.418056
0.2353,-0.00273974,0.0549067,0.014431,-0.715815,1.2618,-0.418056
0.236,-0.00193786,0.0549067,0.0152153,-0.105526,1.41435,-0.570773
0.2367,-0.00160375,0.0537701,0.0140389,-0.563305,0.80413,-0.723039
0.2373,-0.00120281,0.0518689,0.014431,-0.563305,0.80413,-0.418056
0.238,-6.68229E-05,0.0503397,0.0167055,-0.410671,0.80413,-0.418056
0.2387,0.000735052,0.0488105,0.0170976,-0.715815,0.956686,-0.418056
0.2393,0.00187104,0.0480459,0.0178819,-0.715815,0.956686,-0.265339
0.24,0.00260609,0.0469093,0.0193721,-0.410671,1.2618,-0.418056
0.2407,0.00300703,0.0453801,0.0201564,-0.258036,1.41435,-0.418056
0.2413,0.00300703,0.0442229,0.0205485,-0.563305,0.956686,-0.570773
0.242,0.00374208,0.0423217,0.0216465,-0.410671,1.10924,-0.570773
0.2427,0.00414302,0.0415571,0.0232151,-0.258036,1.2618,-0.570773
0.2433,0.00414302,0.0404206,0.0247053,-0.715815,0.956686,-0.875755
0.244,0.00454396,0.0388914,0.0250974,-0.410671,1.10924,-0.570773
0.2447,0.00454396,0.0377548,0.0258817,-0.868449,1.10924,-0.875755
0.2453,0.00414302,0.0365976,0.0262739,-0.868449,0.956686,-0.875755
0.246,0.00414302,0.0362256,0.0262739,-0.105526,0.956686,-0.265339
0.2467,0.00454396,0.035833,0.027764,-0.105526,0.956686,-0.723039
0.2473,0.00454396,0.0346964,0.0285483,-0.105526,1.2618,-0.875755
0.248,0.00374208,0.0331672,0.0285483,-0.410671,0.956686,-0.875755
0.2487,0.00340797,0.0327952,0.0300385,-0.410671,0.651574,-1.02847
0.2493,0.00340797,0.031638,0.0312149,-0.715815,0.80413,-1.33345
0.25,0.00340797,0.0297368,0.0300385,-0.868449,0.956686,-1.48617
0.2507,0.00374208,0.0293648,0.0304306,-0.105526,1.10924,-1.18074
0.2513,0.00414302,0.0297368,0.0316071,-0.105526,1.10924,-1.02847
0.252,0.00340797,0.0293648,0.0319992,-0.258036,1.10924,-1.02847
0.2527,0.00340797,0.0293648,0.0316071,-0.410671,0.956686,-0.875755
0.2533,0.00374208,0.0293648,0.0323914,-0.715815,0.956686,-0.723039
0.254,0.00260609,0.0289722,0.0323914,-1.02096,0.80413,-1.48617
0.2547,0.0014701,0.0289722,0.0316071,-0.410671,0.80413,-1.48617
0.2553,0.0014701,0.0286002,0.0304306,0.199742,1.10924,-0.723039
0.256,0.000735052,0.0278356,0.0300385,-0.410671,1.10924,-0.875755
0.2567,-6.68229E-05,0.027071,0.0300385,-1.02096,0.651574,-1.79115
0.2573,-0.000400937,0.027071,0.0297248,-0.715815,0.651574,-1.48617
0.258,-0.00160375,0.0263064,0.0297248,-0.105526,0.956686,-0.723039
0.2587,-0.00273974,0.0251492,0.0293326,-0.258036,1.2618,-0.875755
0.2593,-0.00307385,0.0244053,0.0285483,-0.563305,1.2618,-0.875755
0.26,-0.00307385,0.023248,0.027764,-0.715815,0.956686,-1.18074
0.2607,-0.00427666,0.0221115,0.0270582,-0.868449,0.498705,-1.94387
0.2613,-0.00614771,0.0209542,0.0262739,-0.563305,1.10924,-1.63889
0.262,-0.00694958,0.0194457,0.026666,-0.258036,1.41435,-1.33345
0.2627,-0.00694958,0.0186811,0.026666,-0.410671,0.80413,-1.33345
0.2633,-0.00728369,0.0175238,0.0262739,-0.715815,0.956686,-1.33345
0.264,-0.00728369,0.0156227,0.0262739,-0.715815,1.2618,-1.48617
0.2647,-0.00808557,0.0133289,0.0254896,-0.410671,1.2618,-1.79115
0.2653,-0.00882062,0.0117997,0.0250974,-0.715815,0.956686,-1.79115
0.266,-0.00841968,0.00989849,0.0250974,-0.715815,0.956686,-1.48617
0.2667,-0.00841968,0.00723272,0.0239994,-0.410671,1.2618,-1.63889
0.2673,-0.00841968,0.00493891,0.0224308,-0.715815,0.80413,-2.09659
0.268,-0.00882062,0.00264511,0.0213328,-0.563305,0.80413,-1.63889
0.2687,-0.00955567,0.000371968,0.0213328,-0.258036,0.956686,-1.18074
0.2693,-0.0103575,-0.00154987,0.0205485,-0.258036,0.80413,-1.48617
0.27,-0.00922156,-0.00345104,0.0201564,-0.258036,0.956686,-1.79115
0.2707,-0.00955567,-0.00650945,0.0193721,-0.105526,1.2618,-1.79115
0.2713,-0.0110926,-0.00954719,0.0178819,-0.410671,0.956686,-1.63889
0.272,-0.0103575,-0.011469,0.0170976,-0.868449,0.80413,-1.94387
0.2727,-0.00995661,-0.0137422,0.0170976,-0.715815,0.80413,-1.94387
0.2733,-0.0107585,-0.0168006,0.0152153,-0.410671,0.80413,-1.63889
0.274,-0.0103575,-0.0194663,0.0140389,-0.410671,0.651574,-1.79115
0.2747,-0.00955567,-0.0209955,0.014431,-0.868449,0.346149,-2.24885
0.2753,-0.00955567,-0.0232894,0.0148232,-0.410671,0.651574,-2.09659
0.276,-0.00995661,-0.0259551,0.014431,0.199742,1.10924,-1.63889
0.2767,-0.0103575,-0.0278563,0.0132546,-0.410671,0.80413,-1.94387
0.2773,-0.0103575,-0.0293855,0.0117644,-0.715815,0.651574,-1.94387
0.278,-0.00955567,-0.0305427,0.0113723,-0.258036,0.80413,-1.63889
0.2787,-0.00922156,-0.0313073,0.0109801,-0.258036,0.956686,-1.63889
0.2793,-0.00955567,-0.0324439,0.010588,-0.410671,0.651574,-1.79115
0.28,-0.00922156,-0.0339731,0.00948997,-0.258036,0.498705,-2.09659
0.2807,-0.00841968,-0.0347377,0.00831352,-0.105526,1.10924,-1.63889
0.2813,-0.00768463,-0.0351097,0.00792138,-0.105526,0.956686,-1.63889
0.282,-0.00841968,-0.0370109,0.00752923,-0.105526,0.498705,-1.94387
0.2827,-0.00922156,-0.0393047,0.00721551,-0.563305,0.651574,-1.79115
0.2833,-0.00841968,-0.0400693,0.00721551,-0.715815,0.80413,-1.79115
0.284,-0.00728369,-0.0400693,0.00792138,-0.105526,0.956686,-1.18074
0.2847,-0.00694958,-0.0404619,0.00831352,-0.258036,0.956686,-1.48617
0.2853,-0.00654864,-0.0412265,0.00792138,-0.410671,0.498705,-2.40157
0.286,-0.00614771,-0.0419704,0.00909782,0.0471078,0.193593,-1.79115
0.2867,-0.00574677,-0.0415985,0.00988211,-0.105526,0.193593,-1.33345
0.2873,-0.00501172,-0.0415985,0.00909782,0.0471078,0.346149,-1.79115
0.288,-0.00541265,-0.042735,0.00909782,0.352252,0.651574,-1.94387
0.2887,-0.00574677,-0.0438923,0.00988211,0.199742,0.498705,-1.94387
0.2893,-0.00541265,-0.0438923,0.0113723,-0.105526,0.498705,-1.63889
0.29,-0.00541265,-0.0442642,0.0113723,0.0471078,0.956686,-0.723039
0.2907,-0.00574677,-0.0450288,0.0109801,0.0471078,1.10924,-1.02847
0.2913,-0.00574677,-0.0454215,0.0113723,0.0471078,0.956686,-1.02847
0.292,-0.00541265,-0.0450288,0.0121566,-0.105526,0.80413,-0.875755
0.2927,-0.00501172,-0.0450288,0.0121566,-0.258036,0.651574,-1.48617
0.2933,-0.00501172,-0.0461861,0.0117644,-0.105526,0.193593,-1.63889
0.294,-0.00501172,-0.0461861,0.0121566,-0.258036,0.193593,-1.33345
0.2947,-0.00501172,-0.0461861,0.0129409,0.199742,0.651574,-1.18074
0.2953,-0.00501172,-0.0461861,0.0132546,0.0471078,0.0410366,-1.48617
0.296,-0.00461078,-0.0454215,0.0140389,-0.258036,-0.264075,-1.94387
0.2967,-0.00427666,-0.0450288,0.0148232,0.352252,0.651574,-1.48617
0.2973,-0.00427666,-0.0450288,0.0152153,0.352252,0.651574,-1.02847
0.298,-0.00427666,-0.0446569,0.0152153,0.0471078,0.498705,-1.02847
0.2987,-0.00427666,-0.0442642,0.0156075,0.199742,0.651574,-0.875755
0.2993,-0.00427666,-0.0438923,0.0159212,0.0471078,0.498705,-1.02847
0.3,-0.00347479,-0.0431277,0.0163133,-0.258036,0.498705,-1.18074
0.3007,-0.0023388,-0.0423631,0.0159212,0.0471078,0.498705,-0.875755
0.3013,-0.00273974,-0.0412265,0.0163133,0.352252,0.498705,-0.875755
0.302,-0.00307385,-0.0404619,0.0186662,-0.105526,0.346149,-1.33345
0.3027,-0.0023388,-0.0385401,0.0193721,0.0471078,0.346149,-0.875755
0.3033,-0.00193786,-0.0366389,0.0186662,0.352252,0.346149,-0.418056
0.304,-0.00193786,-0.0351097,0.0189799,-0.258036,0.193593,-0.570773
0.3047,-0.0023388,-0.0335805,0.0197642,0.0471078,0.498705,-0.723039
0.3053,-0.0023388,-0.0324439,0.0197642,0.199742,0.651574,-1.02847
0.306,-0.00193786,-0.0313073,0.0205485,0.199742,0.80413,-1.02847
0.3067,-0.00193786,-0.0293855,0.0216465,0.352252,0.956686,-0.723039
0.3073,-0.00273974,-0.0274843,0.0220387,0.352252,0.956686,-0.570773
0.308,-0.00307385,-0.0255832,0.0220387,-0.105526,0.498705,-0.570773
0.3087,-0.00347479,-0.024054,0.022823,-0.105526,0.193593,-1.02847
0.3093,-0.00427666,-0.0225248,0.0232151,0.352252,0.193593,-0.723039
0.31,-0.00387573,-0.0213882,0.0224308,0.504886,0.193593,-0.418056
0.3107,-0.00347479,-0.019859,0.0216465,0.0471078,-0.111519,-0.418056
0.3113,-0.00347479,-0.0175652,0.0224308,0.0471078,-0.111519,-0.723039
0.312,-0.00461078,-0.0168006,0.0232151,0.504886,0.0410366,-0.723039
0.3127,-0.00541265,-0.0168006,0.0236073,0.504886,0.193593,-0.570773
0.3133,-0.00501172,-0.015664,0.0236073,0.352252,0.346149,-0.723039
0.314,-0.00541265,-0.0152714,0.0232151,0.199742,0.498705,-0.723039
0.3147,-0.00654864,-0.0152714,0.022823,0.0471078,0.346149,-0.570773
0.3153,-0.00694958,-0.0137422,0.0224308,0.199742,0.346149,-0.265339
0.316,-0.00694958,-0.0122336,0.0236073,0.504886,0.346149,-0.112623
0.3167,-0.00768463,-0.011841,0.0239994,0.657396,0.498705,-0.265339
0.3173,-0.00841968,-0.0110764,0.0236073,0.657396,0.498705,-0.418056
0.318,-0.00882062,-0.0103118,0.0236073,0.199742,0.346149,-0.570773
0.3187,-0.00882062,-0.00954719,0.0236073,0.0471078,0.498705,-0.265339
0.3193,-0.00808557,-0.00878259,0.0236073,0.199742,0.498705,-0.418056
0.32,-0.00841968,-0.00878259,0.0239994,0.199742,0.346149,-0.112623
0.3207,-0.00882062,-0.00878259,0.0247053,0.199742,0.193593,-0.112623
0.3213,-0.00882062,-0.00917522,0.0250974,0.352252,0.346149,-0.723039
0.322,-0.00808557,-0.00917522,0.0254896,-0.105526,0.193593,-0.570773
0.3227,-0.00841968,-0.00878259,0.0243131,0.199742,-0.111519,-0.265339
0.3233,-0.00882062,-0.00878259,0.0243131,0.962665,0.0410366,-0.112623
0.324,-0.00841968,-0.00764602,0.0254896,0.352252,0.193593,-0.265339
0.3247,-0.00882062,-0.00688141,0.026666,0.657396,0.651574,0.19236
0.3253,-0.00995661,-0.00611681,0.0270582,0.81003,0.956686,0.345076
0.326,-0.0107585,-0.00535221,0.0273719,-0.258036,0.0410366,-0.265339
0.3267,-0.0107585,-0.00458761,0.027764,0.0471078,-0.111519,-0.112623
0.3273,-0.0107585,-0.00574484,0.0281562,0.81003,0.498705,0.19236
0.328,-0.0110926,-0.00688141,0.0281562,0.657396,0.193593,-0.265339
0.3287,-0.0107585,-0.00650945,0.0285483,0.657396,0.0410366,-0.418056
0.3293,-0.0103575,-0.00688141,0.0297248,0.657396,0.498705,0.0396432
0.33,-0.0110926,-0.00803865,0.0304306,0.504886,0.346149,0.0396432
0.3307,-0.0110926,-0.00878259,0.0308228,0.504886,0.193593,-0.112623
0.3313,-0.0103575,-0.0103118,0.0316071,0.81003,0.498705,0.0396432
0.332,-0.0103575,-0.011841,0.0330972,0.962665,0.498705,0.0396432
0.3327,-0.0107585,-0.0129982,0.0327051,0.81003,0.346149,0.19236
0.3333,-0.0110926,-0.0145068,0.0323914,0.657396,-0.111519,0.497342
0.334,-0.0107585,-0.0164286,0.0327051,0.81003,0.193593,0.497342
0.3347,-0.0107585,-0.0175652,0.0334894,0.962665,0.80413,0.650059
0.3353,-0.0122286,-0.0187017,0.0330972,0.657396,0.346149,0.650059
0.336,-0.0134314,-0.0194663,0.0323914,0.657396,-0.111519,0.345076
0.3367,-0.0134314,-0.019859,0.0338815,0.657396,0.193593,0.19236
0.3373,-0.0134314,-0.0217601,0.035058,0.504886,0.193593,0.0396432
0.338,-0.0141665,-0.0232894,0.0342737,0.657396,0.193593,0.345076
0.3387,-0.0145674,-0.0232894,0.0338815,0.657396,0.498705,0.650059
0.3393,-0.0141665,-0.0232894,0.0342737,0.81003,0.193593,0.19236
0.34,-0.0145674,-0.0244259,0.0338815,0.657396,-0.111519,-0.112623
0.3407,-0.0145674,-0.0248186,0.0330972,0.657396,0.193593,0.0396432
0.3413,-0.0134314,-0.0251905,0.0330972,1.11517,0.80413,0.497342
0.342,-0.0134314,-0.0259551,0.0319992,0.81003,0.193593,0.497342
0.3427,-0.0134314,-0.0259551,0.0308228,0.81003,-0.111519,0.497342
0.3433,-0.0134314,-0.0263478,0.0293326,1.11517,0.346149,0.650059
0.344,-0.0134314,-0.0267197,0.027764,0.81003,0.346149,0.345076
0.3447,-0.0126295,-0.0255832,0.0273719,0.81003,0.498705,0.497342
0.3453,-0.0122286,-0.0251905,0.0270582,1.11517,0.346149,0.19236
0.346,-0.0122286,-0.0255832,0.0262739,0.81003,0.0410366,-0.265339
0.3467,-0.0118945,-0.0251905,0.0250974,0.504886,0.193593,-0.570773
0.3473,-0.0107585,-0.0248186,0.0236073,0.81003,0.651574,0.0396432
0.348,-0.00841968,-0.024054,0.0236073,0.81003,0.498705,0.345076
0.3487,-0.00614771,-0.0232894,0.0232151,0.962665,0.346149,0.19236
0.3493,-0.00541265,-0.0236613,0.0209407,0.962665,0.193593,-0.112623
0.35,-0.00461078,-0.0236613,0.0186662,0.81003,-0.264075,-0.112623
0.3507,-0.00307385,-0.0232894,0.0170976,1.11517,-0.111519,0.0396432
0.3513,-0.00160375,-0.0228967,0.0159212,0.657396,0.0410366,-0.265339
0.352,-0.000801875,-0.0213882,0.0148232,0.962665,0.346149,-0.112623
0.3527,0.000334114,-0.019859,0.0136467,1.26781,0.80413,-0.112623
0.3533,0.00187104,-0.0187017,0.0117644,0.504886,0.346149,-0.112623
0.354,0.00300703,-0.0183298,0.0102743,0.352252,-0.111519,-0.112623
0.3547,0.00340797,-0.0168006,0.00948997,0.504886,0.0410366,0.0396432
0.3553,0.00340797,-0.015664,0.00792138,0.962665,0.498705,0.345076
0.356,0.00340797,-0.0145068,0.00564692,0.81003,0.193593,-0.112623
0.3567,0.00454396,-0.0129982,0.00298032,0.657396,-0.264075,-0.265339
0.3573,0.00527901,-0.0110764,0.00149016,0.962665,0.346149,0.19236
0.358,0.00527901,-0.00954719,0.00188231,0.657396,0.193593,-0.112623
0.3587,0.00567995,-0.00764602,0.00188231,0.657396,0.0410366,-0.265339
0.3593,0.00608088,-0.00574484,-7.84295E-05,1.11517,0.193593,0.19236
0.36,0.00527901,-0.00382301,-0.00235288,0.504886,-0.111519,-0.112623
0.3607,0.00487807,-0.00268644,-0.00352933,0.657396,0.193593,-0.112623
0.3613,0.00454396,-0.00154987,-0.00462734,0.962665,0.498705,0.0396432
0.362,0.00454396,0.000371968,-0.00619593,0.657396,0.193593,-0.265339
0.3627,0.00340797,0.00188051,-0.00807824,0.81003,0.0410366,-0.112623
0.3633,0.00187104,0.00340971,-0.00996054,1.26781,0.193593,0.497342
0.364,0.00187104,0.00533155,-0.0107448,0.657396,-0.264075,0.345076
0.3647,0.000735052,0.00684008,-0.011137,0.0471078,-0.416632,-0.112623
0.3653,-0.000400937,0.00836929,-0.0119213,0.657396,0.193593,-0.265339
0.366,-6.68229E-05,0.0102911,-0.0126271,0.657396,0.193593,-0.418056
0.3667,-0.000400937,0.0114277,-0.0130193,0.504886,0.193593,-0.112623
0.3673,-0.00193786,0.0125643,-0.0130193,0.962665,0.0410366,-0.112623
0.368,-0.00273974,0.0144861,-0.012235,0.657396,-0.264075,-0.570773
0.3687,-0.00347479,0.0159946,-0.0126271,0.352252,-0.264075,-0.112623
0.3693,-0.00461078,0.0175238,-0.0138036,0.352252,0.0410366,0.0396432
0.37,-0.00541265,0.0182884,-0.0145879,0.504886,0.193593,-0.418056
0.3707,-0.00614771,0.0186811,-0.0156859,0.504886,0.193593,-0.265339
0.3713,-0.00728369,0.0198176,-0.0156859,0.352252,0.0410366,-0.112623
0.372,-0.00768463,0.0205822,-0.0164702,0.352252,0.0410366,-0.112623
0.3727,-0.00808557,0.0217188,-0.016078,0.199742,-0.111519,-0.112623
0.3733,-0.00882062,0.0224834,-0.0152937,0.657396,0.193593,0.0396432
0.374,-0.00882062,0.023248,-0.0149016,0.352252,-0.416632,-0.723039
0.3747,-0.00922156,0.0247772,-0.0149016,0.199742,-0.721744,-0.570773
0.3753,-0.00995661,0.0255418,-0.0141957,0.81003,0.0410366,0.19236
0.376,-0.00995661,0.0255418,-0.0138036,0.352252,0.193593,-0.418056
0.3767,-0.00955567,0.0255418,-0.0149016,0.504886,-0.111519,-0.418056
0.3773,-0.00922156,0.0259138,-0.0149016,0.81003,0.346149,0.19236
0.378,-0.00882062,0.0266784,-0.0138036,0.504886,0.193593,-0.570773
0.3787,-0.00841968,0.0278356,-0.0134114,0.657396,-0.264075,-0.723039
0.3793,-0.00768463,0.0286002,-0.0141957,0.504886,-0.264075,-0.112623
0.38,-0.00768463,0.0297368,-0.0145879,0.199742,-0.111519,-0.265339
0.3807,-0.00768463,0.0301088,-0.0149016,0.199742,-0.569188,-0.875755
0.3813,-0.00728369,0.0305014,-0.0141957,0.0471078,-0.721744,-0.875755
0.382,-0.00768463,0.0308734,-0.0130193,0.504886,-0.416632,-0.265339
0.3827,-0.00841968,0.0305014,-0.0138036,0.81003,-0.111519,-0.265339
0.3833,-0.00808557,0.0305014,-0.0145879,0.352252,-0.264075,-0.723039
0.384,-0.00808557,0.0308734,-0.0134114,0.199742,-0.264075,-1.02847
0.3847,-0.00882062,0.0305014,-0.0115291,0.504886,-0.264075,-0.875755
0.3853,-0.00841968,0.0293648,-0.0103527,0.352252,-0.416632,-0.875755
0.386,-0.00882062,0.0293648,-0.0107448,0.352252,-0.111519,-0.723039
0.3867,-0.00955567,0.0293648,-0.0103527,0.657396,-0.264075,-0.875755
0.3873,-0.0107585,0.0293648,-0.00925468,0.657396,-0.264075,-0.875755
0.388,-0.0114935,0.0286002,-0.00847038,0.352252,-0.111519,-0.875755
0.3887,-0.0122286,0.0282076,-0.00729394,0.352252,-0.416632,-0.875755
0.3893,-0.0126295,0.027443,-0.00619593,0.657396,-0.416632,-0.723039
0.39,-0.0134314,0.027071,-0.00501949,0.504886,-0.111519,-0.875755
0.3907,-0.0137655,0.0266784,-0.00423519,0.352252,-0.416632,-0.875755
0.3913,-0.0137655,0.0266784,-0.00384304,0.352252,-0.721744,-0.723039
0.392,-0.0137655,0.027071,-0.00274503,0.0471078,-0.8743,-1.18074
0.3927,-0.0145674,0.0259138,-0.00235288,0.199742,-0.416632,-1.48617
0.3933,-0.0149015,0.0247772,-0.00274503,0.657396,-0.264075,-1.33345
0.394,-0.0153024,0.0244053,-0.00274503,0.199742,-0.264075,-1.18074
0.3947,-0.0161043,0.0236407,-0.00156859,0.0471078,-0.264075,-1.33345
0.3953,-0.0153024,0.0236407,-0.00117644,0.0471078,-0.416632,-1.79115
0.396,-0.0145674,0.0236407,-0.00156859,0.199742,-0.569188,-1.63889
0.3967,-0.0145674,0.023248,-0.000470577,0.504886,-0.569188,-1.63889
0.3973,-0.0149015,0.0224834,0.000705865,0.81003,-0.111519,-1.33345
0.398,-0.0149015,0.0217188,0.00109801,0.657396,0.0410366,-1.33345
0.3987,-0.0153024,0.0205822,-7.84295E-05,0.0471078,-0.721744,-1.48617
0.3993,-0.0168394,0.019053,-0.00117644,0.199742,-0.721744,-1.18074
0.4,-0.0172403,0.019053,0.000313718,0.352252,-0.8743,-1.63889
0.4007,-0.0172403,0.019053,0.00258817,0.199742,-1.02717,-1.79115
0.4013,-0.0179754,0.0175238,0.00337247,0.504886,-0.721744,-1.48617
0.402,-0.0187104,0.0159946,0.00298032,0.0471078,-0.569188,-1.63889
0.4027,-0.0187104,0.0148581,0.00337247,-0.258036,-1.02717,-1.94387
0.4033,-0.0187104,0.0129569,0.00454891,0.0471078,-0.721744,-2.09659
0.404,-0.0191113,0.0110351,0.00525477,0.0471078,-0.416632,-2.40157
0.4047,-0.0195123,0.00989849,0.00525477,0.352252,-0.416632,-1.63889
0.4053,-0.0206483,0.00913389,0.00682336,0.352252,-0.569188,-1.48617
0.406,-0.0210492,0.00799732,0.00752923,0.199742,-0.264075,-1.94387
0.4067,-0.0210492,0.00646812,0.00682336,0.504886,-0.416632,-1.63889
0.4073,-0.0206483,0.00456694,0.00721551,0.352252,-0.721744,-1.94387
0.408,-0.0206483,0.00227314,0.00870567,0.352252,-0.264075,-2.55429
0.4087,-0.0210492,0.000371968,0.00948997,0.657396,0.0410366,-2.24885
0.4093,-0.0202473,-0.00154987,0.0102743,0.0471078,-0.721744,-2.09659
0.41,-0.0191113,-0.00268644,0.00988211,-0.105526,-0.8743,-1.94387
0.4107,-0.0179754,-0.00421564,0.00948997,0.0471078,-0.8743,-2.24885
0.4113,-0.0175744,-0.00611681,0.00988211,0.0471078,-0.8743,-2.40157
0.412,-0.0168394,-0.00841062,0.00988211,0.0471078,-0.569188,-1.94387
0.4127,-0.0161043,-0.0107044,0.00988211,-0.105526,-0.569188,-2.09659
0.4133,-0.0157034,-0.0129982,0.00988211,-0.105526,-0.569188,-2.40157
0.414,-0.0145674,-0.0152714,0.010588,-0.258036,-0.721744,-2.55429
0.4147,-0.0134314,-0.0168006,0.0113723,-0.258036,-0.569188,-2.707
0.4153,-0.0126295,-0.0187017,0.0125487,0.199742,-0.111519,-2.09659
0.416,-0.0118945,-0.0209955,0.0132546,0.199742,-0.264075,-2.24885
0.4167,-0.0114935,-0.0232894,0.0129409,-0.105526,-0.8743,-2.707
0.4173,-0.0118945,-0.0255832,0.0117644,0.0471078,-0.569188,-2.40157
0.418,-0.0110926,-0.0271124,0.0117644,-0.105526,-0.264075,-2.24885
0.4187,-0.00955567,-0.0282489,0.0121566,-0.258036,-0.416632,-2.707
0.4193,-0.00882062,-0.0301501,0.0117644,0.199742,-0.111519,-2.40157
0.42,-0.00808557,-0.0324439,0.0113723,0.352252,0.0410366,-2.09659
0.4207,-0.00654864,-0.0339731,0.0117644,-0.105526,-0.721744,-2.55429
0.4213,-0.00501172,-0.0355023,0.0113723,-0.105526,-0.8743,-2.707
0.422,-0.00501172,-0.0370109,0.00948997,0.657396,-0.416632,-2.55429
0.4227,-0.00461078,-0.0385401,0.00831352,0.504886,-0.416632,-2.55429
0.4233,-0.00427666,-0.0404619,0.00870567,0.0471078,-0.416632,-2.55429
0.424,-0.00387573,-0.0423631,0.00948997,0.0471078,-0.264075,-2.55429
0.4247,-0.00347479,-0.0434996,0.00831352,0.0471078,-0.721744,-2.85927
0.4253,-0.00307385,-0.0450288,0.00603907,0.0471078,-0.8743,-2.707
0.426,-0.0023388,-0.046558,0.00486263,0.352252,-0.569188,-2.55429
0.4267,-0.0023388,-0.0480872,0.00486263,0.352252,-0.569188,-2.55429
0.4273,-0.00193786,-0.0492238,0.00454891,0.199742,-0.721744,-2.40157
0.428,-0.00120281,-0.0496164,0.00376461,0.199742,-1.02717,-2.55429
0.4287,-0.000400937,-0.0496164,0.00219603,0.199742,-1.02717,-2.707
0.4293,-6.68229E-05,-0.051125,0.000705865,0.199742,-0.721744,-2.707
0.43,-6.68229E-05,-0.0526542,0.000313718,0.199742,-0.8743,-2.55429
0.4307,-0.000400937,-0.0526542,-0.000470577,-0.258036,-1.33228,-3.01199
0.4313,-0.00160375,-0.0522822,-0.00117644,-0.105526,-0.8743,-3.01199
0.432,-0.00160375,-0.0522822,-0.00196074,0.199742,-0.569188,-2.85927
0.4327,-0.0023388,-0.0526542,-0.00313718,0.0471078,-0.721744,-2.85927
0.4333,-0.00347479,-0.0541834,-0.00274503,0.0471078,-0.569188,-2.55429
0.434,-0.00427666,-0.0553406,-0.00196074,-0.105526,-0.569188,-2.707
0.4347,-0.00501172,-0.0560846,-0.00235288,0.199742,-0.264075,-2.707
0.4353,-0.00614771,-0.0576138,-0.00274503,0.199742,-0.569188,-2.707
0.436,-0.00728369,-0.0599076,-0.00313718,0.0471078,-1.33228,-3.01199
0.4367,-0.00882062,-0.0610441,-0.00274503,0.199742,-0.8743,-2.707
0.4373,-0.00922156,-0.0614368,-0.00156859,0.352252,-0.569188,-2.24885
0.438,-0.00882062,-0.0622014,-0.000470577,0.199742,-1.02717,-2.85927
0.4387,-0.0103575,-0.0637306,-0.000862724,0.199742,-0.8743,-3.01199
0.4393,-0.0122286,-0.0648672,-0.000862724,0.199742,-0.8743,-2.85927
0.44,-0.0130305,-0.0652598,0.000313718,-0.105526,-1.02717,-3.31697
0.4407,-0.0134314,-0.0663964,0.00149016,0.0471078,-0.8743,-3.01199
0.4413,-0.0141665,-0.0679256,0.00219603,0.352252,-0.569188,-2.707
0.442,-0.0145674,-0.0694548,0.00188231,0.352252,-0.569188,-2.707
0.4427,-0.0141665,-0.0705913,0.00149016,-0.105526,-1.02717,-2.707
0.4433,-0.0134314,-0.0713559,0.00219603,-0.410671,-1.17973,-3.01199
0.444,-0.0126295,-0.0717279,0.00298032,0.0471078,-0.721744,-3.01199
0.4447,-0.0126295,-0.0728851,0.00376461,0.199742,-0.721744,-2.55429
0.4453,-0.0126295,-0.0744143,0.00486263,0.0471078,-0.721744,-2.40157
0.446,-0.0122286,-0.0755509,0.00643122,0.199742,-0.111519,-2.55429
0.4467,-0.0122286,-0.0763155,0.00603907,0.0471078,-0.416632,-2.707
0.4473,-0.0114935,-0.0766875,0.00525477,-0.105526,-1.02717,-2.55429
0.448,-0.0107585,-0.0763155,0.00682336,-0.105526,-0.8743,-3.01199
0.4487,-0.00995661,-0.0755509,0.00870567,-0.258036,-1.17973,-3.1647
0.4493,-0.00922156,-0.0759229,0.00831352,-0.105526,-0.8743,-2.55429
0.45,-0.00808557,-0.0759229,0.00792138,0.199742,-0.8743,-2.55429
0.4507,-0.00728369,-0.0755509,0.00909782,0.352252,-0.8743,-2.707
